latitude,longitude,elevation_m,slope_deg,slope_class
11.625,76.01944444444445,746.0,11.242430169923571,Low (5-15°)
11.625,76.02083333333333,766.0,3.7779224055584004,Very low (0-5°)
11.625,76.02222222222223,743.0,10.460813936556557,Low (5-15°)
11.625,76.02361111111111,749.0,8.027581240976817,Low (5-15°)
11.625,76.025,750.0,13.633476349540299,Low (5-15°)
11.625,76.02638888888889,737.0,7.465546267712718,Low (5-15°)
11.625,76.02777777777777,753.0,3.35819132619309,Very low (0-5°)
11.625,76.02916666666667,759.0,11.240717313304568,Low (5-15°)
11.625,76.03055555555555,765.0,4.657121769940508,Very low (0-5°)
11.625,76.03194444444445,753.0,10.473663577447725,Low (5-15°)
11.625,76.03333333333333,757.0,10.579623761562658,Low (5-15°)
11.625,76.03472222222223,752.0,9.600528217588614,Low (5-15°)
11.625,76.03611111111111,787.0,8.500019082231914,Low (5-15°)
11.625,76.0375,774.0,11.205149326487858,Low (5-15°)
11.625,76.03888888888889,780.0,8.553543503641505,Low (5-15°)
11.625,76.04027777777777,765.0,9.079495241395524,Low (5-15°)
11.625,76.04166666666667,783.0,10.579623761562658,Low (5-15°)
11.625,76.04305555555555,787.0,0.0,Very low (0-5°)
11.625,76.04444444444445,783.0,12.29009496881693,Low (5-15°)
11.625,76.04583333333333,766.0,5.851342347598951,Low (5-15°)
11.625,76.04722222222222,789.0,8.580292579457515,Low (5-15°)
11.625,76.04861111111111,782.0,8.553543503641505,Low (5-15°)
11.625,76.05,774.0,13.640249326936273,Low (5-15°)
11.625,76.0513888888889,757.0,4.622196164454146,Very low (0-5°)
11.625,76.05277777777778,777.0,9.371191151894571,Low (5-15°)
11.625,76.05416666666666,755.0,13.209065528542173,Low (5-15°)
11.625,76.05555555555556,755.0,20.473797023578257,Moderate (15-30°)
11.625,76.05694444444444,766.0,14.685873597266427,Low (5-15°)
11.625,76.05833333333334,773.0,4.657121769940508,Very low (0-5°)
11.625,76.05972222222222,765.0,8.500019082231914,Low (5-15°)
11.625,76.06111111111112,741.0,12.63356031240577,Low (5-15°)
11.625,76.0625,734.0,4.7171425796586774,Very low (0-5°)
11.625,76.06388888888888,735.0,3.965620318335843,Very low (0-5°)
11.625,76.06527777777778,739.0,9.59849393990552,Low (5-15°)
11.625,76.06666666666666,739.0,2.0794406286713536,Very low (0-5°)
11.625,76.06805555555556,743.0,0.926369172997235,Very low (0-5°)
11.625,76.06944444444444,737.0,5.066040655800981,Low (5-15°)
11.625,76.07083333333334,742.0,2.1054353608035936,Very low (0-5°)
11.625,76.07222222222222,741.0,1.8910166011873577,Very low (0-5°)
11.625,76.0736111111111,738.0,2.6460937019269837,Very low (0-5°)
11.625,76.075,734.0,0.9457658550383224,Very low (0-5°)
11.625,76.07638888888889,744.0,10.742896808740019,Low (5-15°)
11.625,76.07777777777778,752.0,7.543603160148234,Low (5-15°)
11.625,76.07916666666667,764.0,12.29009496881693,Low (5-15°)
11.625,76.08055555555555,781.0,10.910801061400404,Low (5-15°)
11.625,76.08194444444445,795.0,5.986352322796046,Low (5-15°)
11.625,76.08333333333333,800.0,3.8189373251018917,Very low (0-5°)
11.625,76.08472222222223,792.0,4.622196164454146,Very low (0-5°)
11.625,76.08611111111111,768.0,8.802206064610385,Low (5-15°)
11.625,76.0875,772.0,7.143419032016859,Low (5-15°)
11.625,76.08888888888889,792.0,7.893606308131346,Low (5-15°)
11.625,76.09027777777777,794.0,9.231925078013592,Low (5-15°)
11.625,76.09166666666667,839.0,30.488306113213167,High (30-45°)
11.625,76.09305555555555,889.0,9.079495241395524,Low (5-15°)
11.625,76.09444444444445,872.0,19.590061091091936,Moderate (15-30°)
11.625,76.09583333333333,892.0,19.524553412611642,Moderate (15-30°)
11.625,76.09722222222223,942.0,21.375421448430135,Moderate (15-30°)
11.625,76.09861111111111,986.0,17.646770591157118,Moderate (15-30°)
11.625,76.1,929.0,26.53994617143328,Moderate (15-30°)
11.625,76.10138888888889,886.0,22.141091843331033,Moderate (15-30°)
11.625,76.10277777777777,892.0,28.574276959520574,Moderate (15-30°)
11.625,76.10416666666667,906.0,18.75551579584141,Moderate (15-30°)
11.625,76.10555555555555,908.0,7.25919658470556,Low (5-15°)
11.625,76.10694444444445,906.0,11.144341688490373,Low (5-15°)
11.625,76.10833333333333,940.0,23.19202856083068,Moderate (15-30°)
11.625,76.10972222222222,954.0,10.742896808740019,Low (5-15°)
11.625,76.11111111111111,950.0,22.043523768059348,Moderate (15-30°)
11.625,76.1125,893.0,31.10527924558911,High (30-45°)
11.625,76.1138888888889,892.0,7.25919658470556,Low (5-15°)
11.625,76.11527777777778,907.0,11.349649866210028,Low (5-15°)
11.625,76.11666666666666,944.0,20.032764515492094,Moderate (15-30°)
11.625,76.11805555555556,935.0,22.01421377421461,Moderate (15-30°)
11.625,76.11944444444444,888.0,23.433383125504154,Moderate (15-30°)
11.625,76.12083333333334,866.0,12.78807402398901,Low (5-15°)
11.625,76.12222222222222,850.0,12.012354011046364,Low (5-15°)
11.625,76.12361111111112,871.0,7.97450242943841,Low (5-15°)
11.625,76.125,842.0,21.88504280687509,Moderate (15-30°)
11.625,76.12638888888888,807.0,26.414323033051044,Moderate (15-30°)
11.625,76.12777777777778,785.0,17.388595787233502,Moderate (15-30°)
11.625,76.12916666666666,769.0,5.986352322796046,Low (5-15°)
11.625,76.13055555555556,757.0,9.306416889467316,Low (5-15°)
11.625,76.13194444444444,747.0,2.1054353608035936,Very low (0-5°)
11.625,76.13333333333334,751.0,3.3850025777856994,Very low (0-5°)
11.625,76.13472222222222,755.0,8.739245339784349,Low (5-15°)
11.625,76.1361111111111,759.0,12.425588472214113,Low (5-15°)
11.625,76.1375,779.0,5.948469733041097,Low (5-15°)
11.625,76.13888888888889,793.0,6.5254015264547265,Low (5-15°)
11.625,76.14027777777778,794.0,7.370669485322712,Low (5-15°)
11.625,76.14166666666667,783.0,8.365577069112257,Low (5-15°)
11.625,76.14305555555555,779.0,8.487318872773033,Low (5-15°)
11.625,76.14444444444445,778.0,5.731043803666069,Low (5-15°)
11.625,76.14583333333333,775.0,5.948469733041097,Low (5-15°)
11.625,76.14722222222223,790.0,7.25919658470556,Low (5-15°)
11.625,76.14861111111111,788.0,13.754457170433128,Low (5-15°)
11.625,76.15,785.0,3.7779224055584004,Very low (0-5°)
11.623611111111112,76.0,774.0,12.012352610745207,Low (5-15°)
11.623611111111112,76.00138888888888,756.0,13.135777528962137,Low (5-15°)
11.623611111111112,76.00277777777778,738.0,0.9457611397362801,Very low (0-5°)
11.623611111111112,76.00416666666666,741.0,1.3237493325877274,Very low (0-5°)
11.623611111111112,76.00555555555556,738.0,1.3237493325877274,Very low (0-5°)
11.623611111111112,76.00694444444444,746.0,4.622196164454146,Very low (0-5°)
11.623611111111112,76.00833333333334,743.0,2.933317948029231,Very low (0-5°)
11.623611111111112,76.00972222222222,733.0,5.7310161523704055,Low (5-15°)
11.623611111111112,76.0111111111111,734.0,2.7771727466475022,Very low (0-5°)
11.623611111111112,76.0125,743.0,13.268445952406001,Low (5-15°)
11.623611111111112,76.01388888888889,744.0,13.488901618681298,Low (5-15°)
11.623611111111112,76.01527777777778,745.0,13.75803524103068,Low (5-15°)
11.623611111111112,76.01666666666667,727.0,2.105426900485508,Very low (0-5°)
11.623611111111112,76.01805555555555,750.0,21.66687769318366,Moderate (15-30°)
11.623611111111112,76.01944444444445,767.0,3.384990771543509,Very low (0-5°)
11.623611111111112,76.02083333333333,754.0,8.580267856263363,Low (5-15°)
11.623611111111112,76.02222222222223,762.0,7.143389060135288,Low (5-15°)
11.623611111111112,76.02361111111111,756.0,7.886032894694094,Low (5-15°)
11.623611111111112,76.025,778.0,6.693456589142468,Low (5-15°)
11.623611111111112,76.02638888888889,747.0,12.633504413374624,Low (5-15°)
11.623611111111112,76.02777777777777,747.0,14.893049966008473,Low (5-15°)
11.623611111111112,76.02916666666667,781.0,12.852247634143783,Low (5-15°)
11.623611111111112,76.03055555555555,778.0,19.39572204195152,Moderate (15-30°)
11.623611111111112,76.03194444444445,754.0,11.318637422707303,Low (5-15°)
11.623611111111112,76.03333333333333,775.0,23.16710357279018,Moderate (15-30°)
11.623611111111112,76.03472222222223,764.0,21.46087540155517,Moderate (15-30°)
11.623611111111112,76.03611111111111,764.0,8.739240886412919,Low (5-15°)
11.623611111111112,76.0375,759.0,7.043066602785339,Low (5-15°)
11.623611111111112,76.03888888888889,758.0,7.604238496552611,Low (5-15°)
11.623611111111112,76.04027777777777,755.0,1.8910071782849687,Very low (0-5°)
11.623611111111112,76.04166666666667,767.0,10.289692082440244,Low (5-15°)
11.623611111111112,76.04305555555555,782.0,10.91075393763512,Low (5-15°)
11.623611111111112,76.04444444444445,796.0,4.153413348589031,Very low (0-5°)
11.623611111111112,76.04583333333333,782.0,1.3237493325877274,Very low (0-5°)
11.623611111111112,76.04722222222222,802.0,4.657113224296236,Very low (0-5°)
11.623611111111112,76.04861111111111,785.0,9.18830934607155,Low (5-15°)
11.623611111111112,76.05,766.0,9.497894602246362,Low (5-15°)
11.623611111111112,76.0513888888889,772.0,19.081655964776036,Moderate (15-30°)
11.623611111111112,76.05277777777778,756.0,10.73702978939421,Low (5-15°)
11.623611111111112,76.05416666666666,747.0,3.965610258164272,Very low (0-5°)
11.623611111111112,76.05555555555556,752.0,17.078131676396392,Moderate (15-30°)
11.623611111111112,76.05694444444444,739.0,6.746515499343447,Low (5-15°)
11.623611111111112,76.05833333333334,739.0,3.965610258164272,Very low (0-5°)
11.623611111111112,76.05972222222222,736.0,0.0,Very low (0-5°)
11.623611111111112,76.06111111111112,736.0,2.105426900485508,Very low (0-5°)
11.623611111111112,76.0625,751.0,8.645722156638254,Low (5-15°)
11.623611111111112,76.06388888888888,743.0,5.468807816967161,Low (5-15°)
11.623611111111112,76.06527777777778,735.0,1.8910071782849687,Very low (0-5°)
11.623611111111112,76.06666666666666,740.0,0.0,Very low (0-5°)
11.623611111111112,76.06805555555556,739.0,3.384990771543509,Very low (0-5°)
11.623611111111112,76.06944444444444,739.0,0.9457611397362801,Very low (0-5°)
11.623611111111112,76.07083333333334,741.0,5.7310161523704055,Low (5-15°)
11.623611111111112,76.07222222222222,741.0,0.0,Very low (0-5°)
11.623611111111112,76.0736111111111,738.0,2.9822576666269476,Very low (0-5°)
11.623611111111112,76.075,738.0,2.9822576666269476,Very low (0-5°)
11.623611111111112,76.07638888888889,736.0,3.8891839790811056,Very low (0-5°)
11.623611111111112,76.07777777777778,749.0,11.748394414789095,Low (5-15°)
11.623611111111112,76.07916666666667,765.0,4.622196164454146,Very low (0-5°)
11.623611111111112,76.08055555555555,771.0,9.983820743086733,Low (5-15°)
11.623611111111112,76.08194444444445,791.0,6.746515499343447,Low (5-15°)
11.623611111111112,76.08333333333333,788.0,5.959366626667977,Low (5-15°)
11.623611111111112,76.08472222222223,773.0,5.280934379979723,Low (5-15°)
11.623611111111112,76.08611111111111,761.0,4.684087836552159,Very low (0-5°)
11.623611111111112,76.0875,777.0,2.933317948029231,Very low (0-5°)
11.623611111111112,76.08888888888889,779.0,6.724372924660657,Low (5-15°)
11.623611111111112,76.09027777777777,783.0,17.757870254525727,Moderate (15-30°)
11.623611111111112,76.09166666666667,810.0,6.746515499343447,Low (5-15°)
11.623611111111112,76.09305555555555,838.0,19.582060844686787,Moderate (15-30°)
11.623611111111112,76.09444444444445,860.0,21.06453011285693,Moderate (15-30°)
11.623611111111112,76.09583333333333,881.0,6.293689121279537,Low (5-15°)
11.623611111111112,76.09722222222223,918.0,16.032571031248,Moderate (15-30°)
11.623611111111112,76.09861111111111,950.0,21.08219989426304,Moderate (15-30°)
11.623611111111112,76.1,955.0,10.41560556032612,Low (5-15°)
11.623611111111112,76.10138888888889,935.0,23.192024722060033,Moderate (15-30°)
11.623611111111112,76.10277777777777,942.0,12.725620947973338,Low (5-15°)
11.623611111111112,76.10416666666667,921.0,6.693456589142468,Low (5-15°)
11.623611111111112,76.10555555555555,920.0,10.742890470644554,Low (5-15°)
11.623611111111112,76.10694444444445,917.0,4.657113224296236,Very low (0-5°)
11.623611111111112,76.10833333333333,1016.0,31.552255520445296,High (30-45°)
11.623611111111112,76.10972222222222,998.0,17.349305960301113,Moderate (15-30°)
11.623611111111112,76.11111111111111,991.0,9.231924611298387,Low (5-15°)
11.623611111111112,76.1125,969.0,22.592450327089473,Moderate (15-30°)
11.623611111111112,76.1138888888889,932.0,17.28554134854986,Moderate (15-30°)
11.623611111111112,76.11527777777778,922.0,13.903970297179828,Low (5-15°)
11.623611111111112,76.11666666666666,931.0,9.548851547210074,Low (5-15°)
11.623611111111112,76.11805555555556,966.0,4.622196164454146,Very low (0-5°)
11.623611111111112,76.11944444444444,935.0,17.663308518556804,Moderate (15-30°)
11.623611111111112,76.12083333333334,903.0,17.63931022267574,Moderate (15-30°)
11.623611111111112,76.12222222222222,880.0,12.425583079826632,Low (5-15°)
11.623611111111112,76.12361111111112,897.0,4.717141642439776,Very low (0-5°)
11.623611111111112,76.125,899.0,0.9457611397362801,Very low (0-5°)
11.623611111111112,76.12638888888888,867.0,21.147143143132357,Moderate (15-30°)
11.623611111111112,76.12777777777778,809.0,19.132163074150846,Moderate (15-30°)
11.623611111111112,76.12916666666666,783.0,5.620497990914913,Low (5-15°)
11.623611111111112,76.13055555555556,770.0,8.008507574336805,Low (5-15°)
11.623611111111112,76.13194444444444,753.0,9.25349023507489,Low (5-15°)
11.623611111111112,76.13333333333334,748.0,3.7779036211164136,Very low (0-5°)
11.623611111111112,76.13472222222222,751.0,4.80780979669694,Very low (0-5°)
11.623611111111112,76.1361111111111,760.0,5.986333961880155,Low (5-15°)
11.623611111111112,76.1375,774.0,11.324017251655789,Low (5-15°)
11.623611111111112,76.13888888888889,779.0,0.926369172997235,Very low (0-5°)
11.623611111111112,76.14027777777778,783.0,4.622196164454146,Very low (0-5°)
11.623611111111112,76.14166666666667,769.0,13.048209163591855,Low (5-15°)
11.623611111111112,76.14305555555555,770.0,10.45056553592116,Low (5-15°)
11.623611111111112,76.14444444444445,788.0,2.9822576666269476,Very low (0-5°)
11.623611111111112,76.14583333333333,781.0,16.351322311767788,Moderate (15-30°)
11.623611111111112,76.14722222222223,768.0,3.384990771543509,Very low (0-5°)
11.623611111111112,76.14861111111111,770.0,2.933317948029231,Very low (0-5°)
11.623611111111112,76.15,770.0,4.9909607826087905,Very low (0-5°)
11.622222222222222,76.0,785.0,6.746492134283336,Low (5-15°)
11.622222222222222,76.00138888888888,778.0,7.286039837601786,Low (5-15°)
11.622222222222222,76.00277777777778,758.0,11.349542480549662,Low (5-15°)
11.622222222222222,76.00416666666666,743.0,9.188286363921401,Low (5-15°)
11.622222222222222,76.00555555555556,736.0,2.8352105824114475,Very low (0-5°)
11.622222222222222,76.00694444444444,734.0,2.1054184412567976,Very low (0-5°)
11.622222222222222,76.00833333333334,744.0,5.620497207421512,Low (5-15°)
11.622222222222222,76.00972222222222,736.0,3.889165740779738,Very low (0-5°)
11.622222222222222,76.0111111111111,737.0,3.889165740779738,Very low (0-5°)
11.622222222222222,76.0125,752.0,11.117924109528882,Low (5-15°)
11.622222222222222,76.01388888888889,769.0,7.8860279314202,Low (5-15°)
11.622222222222222,76.01527777777778,751.0,7.143359092102858,Low (5-15°)
11.622222222222222,76.01666666666667,728.0,3.889165740779738,Very low (0-5°)
11.622222222222222,76.01805555555555,734.0,11.975364525201758,Low (5-15°)
11.622222222222222,76.01944444444445,740.0,13.87948530223741,Low (5-15°)
11.622222222222222,76.02083333333333,743.0,8.450762643850272,Low (5-15°)
11.622222222222222,76.02222222222223,783.0,10.450516144011722,Low (5-15°)
11.622222222222222,76.02361111111111,778.0,4.718515452312023,Very low (0-5°)
11.622222222222222,76.025,757.0,8.88295847530997,Low (5-15°)
11.622222222222222,76.02638888888889,744.0,14.949646407187313,Low (5-15°)
11.622222222222222,76.02777777777777,756.0,16.91466443864099,Moderate (15-30°)
11.622222222222222,76.02916666666667,788.0,7.04306101681195,Low (5-15°)
11.622222222222222,76.03055555555555,787.0,15.87743378584027,Moderate (15-30°)
11.622222222222222,76.03194444444445,754.0,1.8522542739113341,Very low (0-5°)
11.622222222222222,76.03333333333333,766.0,9.253473477433637,Low (5-15°)
11.622222222222222,76.03472222222223,778.0,13.26844094827892,Low (5-15°)
11.622222222222222,76.03611111111111,764.0,9.306357665381311,Low (5-15°)
11.622222222222222,76.0375,769.0,14.26049693923045,Low (5-15°)
11.622222222222222,76.03888888888889,766.0,11.318600025634234,Low (5-15°)
11.622222222222222,76.04027777777777,754.0,4.153409082780109,Very low (0-5°)
11.622222222222222,76.04166666666667,760.0,6.293664014684743,Low (5-15°)
11.622222222222222,76.04305555555555,767.0,10.127926206797072,Low (5-15°)
11.622222222222222,76.04444444444445,765.0,5.280921017870631,Low (5-15°)
11.622222222222222,76.04583333333333,784.0,9.204230791534256,Low (5-15°)
11.622222222222222,76.04722222222222,792.0,8.332284269038757,Low (5-15°)
11.622222222222222,76.04861111111111,777.0,12.07689298115437,Low (5-15°)
11.622222222222222,76.05,761.0,2.079436345731084,Very low (0-5°)
11.622222222222222,76.0513888888889,773.0,4.657104679770825,Very low (0-5°)
11.622222222222222,76.05277777777778,783.0,10.460806596373638,Low (5-15°)
11.622222222222222,76.05416666666666,771.0,3.889165740779738,Very low (0-5°)
11.622222222222222,76.05555555555556,765.0,13.640188728042911,Low (5-15°)
11.622222222222222,76.05694444444444,745.0,4.807786819164323,Very low (0-5°)
11.622222222222222,76.05833333333334,776.0,15.48410667845572,Moderate (15-30°)
11.622222222222222,76.05972222222222,763.0,20.77947626584383,Moderate (15-30°)
11.622222222222222,76.06111111111112,737.0,7.893566639248906,Low (5-15°)
11.622222222222222,76.0625,734.0,4.153409082780109,Very low (0-5°)
11.622222222222222,76.06388888888888,738.0,2.079436345731084,Very low (0-5°)
11.622222222222222,76.06527777777778,735.0,2.7771727466475022,Very low (0-5°)
11.622222222222222,76.06666666666666,736.0,0.0,Very low (0-5°)
11.622222222222222,76.06805555555556,746.0,11.748365350277217,Low (5-15°)
11.622222222222222,76.06944444444444,739.0,2.1054184412567976,Very low (0-5°)
11.622222222222222,76.07083333333334,741.0,0.9457564250368845,Very low (0-5°)
11.622222222222222,76.07222222222222,744.0,1.8909977565868117,Very low (0-5°)
11.622222222222222,76.0736111111111,738.0,1.3237459653184387,Very low (0-5°)
11.622222222222222,76.075,737.0,0.926369172997235,Very low (0-5°)
11.622222222222222,76.07638888888889,738.0,2.646080253504417,Very low (0-5°)
11.622222222222222,76.07777777777778,743.0,5.948416510403716,Low (5-15°)
11.622222222222222,76.07916666666667,754.0,5.851336333025822,Low (5-15°)
11.622222222222222,76.08055555555555,767.0,10.331965256979771,Low (5-15°)
11.622222222222222,76.08194444444445,787.0,0.926369172997235,Very low (0-5°)
11.622222222222222,76.08333333333333,778.0,4.718515452312023,Very low (0-5°)
11.622222222222222,76.08472222222223,768.0,7.578731976322871,Low (5-15°)
11.622222222222222,76.08611111111111,764.0,9.60045572388319,Low (5-15°)
11.622222222222222,76.0875,771.0,4.153409082780109,Very low (0-5°)
11.622222222222222,76.08888888888889,771.0,6.746492134283336,Low (5-15°)
11.622222222222222,76.09027777777777,791.0,11.77129889095938,Low (5-15°)
11.622222222222222,76.09166666666667,824.0,13.31093112426555,Low (5-15°)
11.622222222222222,76.09305555555555,826.0,3.818935002718223,Very low (0-5°)
11.622222222222222,76.09444444444445,857.0,10.579558508714797,Low (5-15°)
11.622222222222222,76.09583333333333,884.0,9.60045572388319,Low (5-15°)
11.622222222222222,76.09722222222223,914.0,8.008472847299931,Low (5-15°)
11.622222222222222,76.09861111111111,911.0,12.384964931332997,Low (5-15°)
11.622222222222222,76.1,925.0,12.384964931332997,Low (5-15°)
11.622222222222222,76.10138888888889,961.0,14.021346038866442,Low (5-15°)
11.622222222222222,76.10277777777777,980.0,20.507274800728684,Moderate (15-30°)
11.622222222222222,76.10416666666667,977.0,24.031623583045274,Moderate (15-30°)
11.622222222222222,76.10555555555555,998.0,28.811419723513467,Moderate (15-30°)
11.622222222222222,76.10694444444445,995.0,29.51753062148183,Moderate (15-30°)
11.622222222222222,76.10833333333333,1004.0,20.54370617565098,Moderate (15-30°)
11.622222222222222,76.10972222222222,1036.0,20.565276363135304,Moderate (15-30°)
11.622222222222222,76.11111111111111,1038.0,37.97266022115204,High (30-45°)
11.622222222222222,76.1125,1040.0,29.036379429389157,Moderate (15-30°)
11.622222222222222,76.1138888888889,1000.0,24.23580757961406,Moderate (15-30°)
11.622222222222222,76.11527777777778,971.0,18.93986815043866,Moderate (15-30°)
11.622222222222222,76.11666666666666,961.0,8.739236433630461,Low (5-15°)
11.622222222222222,76.11805555555556,980.0,3.818935002718223,Very low (0-5°)
11.622222222222222,76.11944444444444,955.0,15.038259453686369,Moderate (15-30°)
11.622222222222222,76.12083333333334,951.0,22.154655816268374,Moderate (15-30°)
11.622222222222222,76.12222222222222,921.0,13.941730226687012,Low (5-15°)
11.622222222222222,76.12361111111112,897.0,16.258384669883544,Moderate (15-30°)
11.622222222222222,76.125,876.0,13.286913190212998,Low (5-15°)
11.622222222222222,76.12638888888888,878.0,2.1054184412567976,Very low (0-5°)
11.622222222222222,76.12777777777778,827.0,15.676088544482527,Moderate (15-30°)
11.622222222222222,76.12916666666666,801.0,6.293664014684743,Low (5-15°)
11.622222222222222,76.13055555555556,776.0,4.718515452312023,Very low (0-5°)
11.622222222222222,76.13194444444444,751.0,10.644907306450717,Low (5-15°)
11.622222222222222,76.13333333333334,747.0,6.724370319681131,Low (5-15°)
11.622222222222222,76.13472222222222,747.0,2.079436345731084,Very low (0-5°)
11.622222222222222,76.1361111111111,747.0,3.384978966827573,Very low (0-5°)
11.622222222222222,76.1375,750.0,7.143359092102858,Low (5-15°)
11.622222222222222,76.13888888888889,760.0,7.604236204821478,Low (5-15°)
11.622222222222222,76.14027777777778,756.0,9.90730177294802,Low (5-15°)
11.622222222222222,76.14166666666667,752.0,2.7771727466475022,Very low (0-5°)
11.622222222222222,76.14305555555555,766.0,14.292494016217377,Low (5-15°)
11.622222222222222,76.14444444444445,784.0,10.415564591286289,Low (5-15°)
11.622222222222222,76.14583333333333,791.0,7.42978111466481,Low (5-15°)
11.622222222222222,76.14722222222223,794.0,3.3581807478961547,Very low (0-5°)
11.622222222222222,76.14861111111111,800.0,7.604236204821478,Low (5-15°)
11.622222222222222,76.15,796.0,9.983805300592316,Low (5-15°)
11.620833333333334,76.0,796.0,16.110782620963576,Moderate (15-30°)
11.620833333333334,76.00138888888888,768.0,13.048157521109259,Low (5-15°)
11.620833333333334,76.00277777777778,755.0,18.77611545279389,Moderate (15-30°)
11.620833333333334,76.00416666666666,748.0,16.4485039105925,Moderate (15-30°)
11.620833333333334,76.00555555555556,738.0,1.8909883360928574,Very low (0-5°)
11.620833333333334,76.00694444444444,732.0,2.0794342046842127,Very low (0-5°)
11.620833333333334,76.00833333333334,733.0,2.9822308426565667,Very low (0-5°)
11.620833333333334,76.00972222222222,738.0,3.3581754597886824,Very low (0-5°)
11.620833333333334,76.0111111111111,739.0,8.580218419497754,Low (5-15°)
11.620833333333334,76.0125,762.0,8.027501676556547,Low (5-15°)
11.620833333333334,76.01388888888889,762.0,9.188263384762005,Low (5-15°)
11.620833333333334,76.01527777777778,739.0,9.188263384762005,Low (5-15°)
11.620833333333334,76.01666666666667,729.0,3.384967163637851,Very low (0-5°)
11.620833333333334,76.01805555555555,729.0,2.105409983117434,Very low (0-5°)
11.620833333333334,76.01944444444445,730.0,4.6840576360053925,Very low (0-5°)
11.620833333333334,76.02083333333333,755.0,8.580218419497754,Low (5-15°)
11.620833333333334,76.02222222222223,762.0,4.153404817533277,Very low (0-5°)
11.620833333333334,76.02361111111111,748.0,11.50727472727548,Low (5-15°)
11.620833333333334,76.025,762.0,9.417894646394135,Low (5-15°)
11.620833333333334,76.02638888888889,772.0,5.541356985555456,Low (5-15°)
11.620833333333334,76.02777777777777,750.0,3.7778660594324225,Very low (0-5°)
11.620833333333334,76.02916666666667,767.0,8.027501676556547,Low (5-15°)
11.620833333333334,76.03055555555555,754.0,8.365477572724483,Low (5-15°)
11.620833333333334,76.03194444444445,751.0,9.30632805908571,Low (5-15°)
11.620833333333334,76.03333333333333,757.0,13.663836699168936,Low (5-15°)
11.620833333333334,76.03472222222223,768.0,11.50727472727548,Low (5-15°)
11.620833333333334,76.03611111111111,770.0,2.9822308426565667,Very low (0-5°)
11.620833333333334,76.0375,789.0,6.525399510979661,Low (5-15°)
11.620833333333334,76.03888888888889,773.0,7.6042339133939825,Low (5-15°)
11.620833333333334,76.04027777777777,773.0,11.242293400831418,Low (5-15°)
11.620833333333334,76.04166666666667,757.0,6.655273512337247,Low (5-15°)
11.620833333333334,76.04305555555555,778.0,5.959343019860763,Low (5-15°)
11.620833333333334,76.04444444444445,771.0,10.526940479898789,Low (5-15°)
11.620833333333334,76.04583333333333,772.0,10.12792578450192,Low (5-15°)
11.620833333333334,76.04722222222222,764.0,6.693435650864522,Low (5-15°)
11.620833333333334,76.04861111111111,772.0,10.06200086834459,Low (5-15°)
11.620833333333334,76.05,774.0,2.9822308426565667,Very low (0-5°)
11.620833333333334,76.0513888888889,768.0,6.2165338910407915,Low (5-15°)
11.620833333333334,76.05277777777778,763.0,4.990953705278013,Very low (0-5°)
11.620833333333334,76.05416666666666,758.0,5.541356985555456,Low (5-15°)
11.620833333333334,76.05555555555556,763.0,23.237594553269346,Moderate (15-30°)
11.620833333333334,76.05694444444444,774.0,8.4998952636519,Low (5-15°)
11.620833333333334,76.05833333333334,774.0,11.906526774235761,Low (5-15°)
11.620833333333334,76.05972222222222,769.0,9.983789860122942,Low (5-15°)
11.620833333333334,76.06111111111112,743.0,9.600419484030125,Low (5-15°)
11.620833333333334,76.0625,738.0,2.0794342046842127,Very low (0-5°)
11.620833333333334,76.06388888888888,736.0,0.926369172997235,Very low (0-5°)
11.620833333333334,76.06527777777778,740.0,0.9457517109401209,Very low (0-5°)
11.620833333333334,76.06666666666666,733.0,0.9457517109401209,Very low (0-5°)
11.620833333333334,76.06805555555556,737.0,5.948389904202337,Low (5-15°)
11.620833333333334,76.06944444444444,748.0,2.0794342046842127,Very low (0-5°)
11.620833333333334,76.07083333333334,740.0,1.3237425984877735,Very low (0-5°)
11.620833333333334,76.07222222222222,746.0,2.0794342046842127,Very low (0-5°)
11.620833333333334,76.0736111111111,740.0,5.959343019860763,Low (5-15°)
11.620833333333334,76.075,740.0,1.8522542739113341,Very low (0-5°)
11.620833333333334,76.07638888888889,742.0,2.105409983117434,Very low (0-5°)
11.620833333333334,76.07777777777778,742.0,1.3237425984877735,Very low (0-5°)
11.620833333333334,76.07916666666667,744.0,1.8909883360928574,Very low (0-5°)
11.620833333333334,76.08055555555555,765.0,9.600419484030125,Low (5-15°)
11.620833333333334,76.08194444444445,780.0,2.9333149175176314,Very low (0-5°)
11.620833333333334,76.08333333333333,778.0,2.8351964708775874,Very low (0-5°)
11.620833333333334,76.08472222222223,759.0,5.416048852200326,Low (5-15°)
11.620833333333334,76.08611111111111,771.0,8.450721121959104,Low (5-15°)
11.620833333333334,76.0875,773.0,8.802111793587846,Low (5-15°)
11.620833333333334,76.08888888888889,780.0,10.29206767792944,Low (5-15°)
11.620833333333334,76.09027777777777,792.0,9.600419484030125,Low (5-15°)
11.620833333333334,76.09166666666667,841.0,5.280907657501562,Low (5-15°)
11.620833333333334,76.09305555555555,847.0,3.9655901417513806,Very low (0-5°)
11.620833333333334,76.09444444444445,874.0,13.941711323530726,Low (5-15°)
11.620833333333334,76.09583333333333,876.0,5.730960860383969,Low (5-15°)
11.620833333333334,76.09722222222223,876.0,12.885779834435205,Low (5-15°)
